"Attained Age","Policies","Exposure","Deaths_Num","Deaths_Amt","EDeaths_Num_QX2001VBT","EDeaths_Amt_QX2001VBT","EDeaths_Num_QX2008VBT","EDeaths_Amt_QX2008VBT","EDeaths_Num_QX2008VBTLU","EDeaths_Amt_QX2008VBTLU","EDeaths_Num_QX2015VBT","EDeaths_Amt_QX2015VBT","EDeaths_Num_QX7580E","EDeaths_Amt_QX7580E","Deaths_Num_Cap","AE_Num_QX2001VBT","AE_Amt_QX2001VBT","AE_Num_QX2008VBT","AE_Amt_QX2008VBT","AE_Num_QX2008VBTLU","AE_Amt_QX2008VBTLU","AE_Num_QX2015VBT","AE_Amt_QX2015VBT","AE_Num_QX7580E","AE_Amt_QX7580E","Cred_AE_Num_QX2001VBT","Cred_AE_Amt_QX2001VBT","Cred_AE_Num_QX2008VBT","Cred_AE_Amt_QX2008VBT","Cred_AE_Num_QX2008VBTLU","Cred_AE_Amt_QX2008VBTLU","Cred_AE_Num_QX2015VBT","Cred_AE_Amt_QX2015VBT","Cred_AE_Num_QX7580E","Cred_AE_Amt_QX7580E"
10,1150854.090737,70938228519.0762,86,6309612,165.92308844918,10046818.1631398,103.57686816633,6384440.56671686,103.57686816633,6384440.56671686,89.88268819762,5479525.29394513,263.06670098862,15764655.6332922,86,0.518312435019197,0.62802092140465,0.830301219977959,0.988279542125124,0.830301219977959,0.988279542125124,0.956802713898773,1.15148879903376,0.326913287302448,0.400237857823878,0.918539335865901,0.937092702844477,0.971301365598066,0.998017893024743,0.971301365598066,0.998017893024743,0.992694684541552,1.02561905076096,0.88617084055644,0.89857113619675
11,1201114.824604,72547080945.5497,99,3993029,192.95868555183,11234564.3552808,118.69781108606,6999555.37756348,118.69781108606,6999555.37756348,99.80094480094,5967540.43044946,311.48285721837,18224254.9335847,99,0.513063196491396,0.355423572621493,0.834050763819238,0.570468949042012,0.834050763819238,0.570468949042012,0.99197457696881,0.669124750228003,0.317834505834761,0.219105198788754,0.91164655582487,0.883043247126452,0.969888933288356,0.922062683578546,0.969888933288356,0.922062683578546,0.998543807408561,0.939963527712389,0.876222806588775,0.858308625003639
12,1252748.663699,74074137662.4222,121,4804212,240.958782538,13636568.8211874,168.66644326032,9658662.88035603,168.66644326032,9658662.88035603,114.44959313047,6644380.82718924,369.63323018017,21128778.2711321,121,0.502160571719016,0.352303578927832,0.717392254565115,0.497399283887514,0.717392254565115,0.497399283887514,1.05723399000696,0.723048862633047,0.32735152069802,0.227377652335153,0.900134550681572,0.870073581082849,0.943309533404828,0.899179447245371,0.943309533404828,0.899179447245371,1.01148100733618,0.944444236030276,0.865068255339278,0.845013726274288
13,1307634.850514,75988815037.726,182,10405087,301.38150965831,16706459.8892816,264.74462613856,14851218.5158454,264.74462613856,14851218.5158454,145.30064504905,8139507.3691777,452.36463055338,25496466.1876776,182,0.603885753330859,0.622818183442658,0.687454935930394,0.70062176978262,0.687454935930394,0.70062176978262,1.25257530645209,1.27834358125917,0.402330305482457,0.408099182192894,0.9025482948609,0.907206035935189,0.923107917267534,0.92634721103435,0.923107917267534,0.92634721103435,1.06213837168635,1.06847786171873,0.852961787336702,0.85438104169803
14,1364459.555195,77930955207.3083,263,10301975,394.26245940053,21430363.0989668,383.57694929858,21321990.6801018,383.57694929858,21321990.6801018,226.47192385635,12452193.6239514,622.15112603188,34517961.811913,263,0.667068329051383,0.480718639830078,0.685651211525952,0.483161969000111,0.685651211525952,0.483161969000111,1.16129185252482,0.827322101720651,0.422726872934284,0.298452586978775,0.901538540138148,0.846427344518781,0.907034255615363,0.847149936503854,0.907034255615363,0.847149936503854,1.0477005723672,0.948932109997174,0.829276816266967,0.792523846555181
15,1417561.809622,79827526812.6486,335,13432528,530.27801060618,28539022.6671927,520.92645747497,28617071.3083297,520.92645747497,28617071.3083297,358.5554328172,19573274.0266806,786.74161722549,43072848.878022,335,0.631744091400376,0.470672319674124,0.643085017458719,0.469388633633174,0.643085017458719,0.469388633633174,0.934304627231212,0.686268836868577,0.425806888392921,0.311856038081892,0.877084850641298,0.823322886700271,0.880870184665206,0.82289442253237,0.880870184665206,0.82289442253237,0.978072431785934,0.895283926546026,0.808347862381063,0.770313752246094
16,1488546.747176,83070911874.2525,455,17712400,689.35999566439,37624035.4600249,653.90643755692,35691872.4674999,653.90643755692,35691872.4674999,521.84950963811,28565900.875986,1036.74751624281,56776815.3471354,455,0.660032498058552,0.470773530362505,0.695818199465874,0.496258637484723,0.695818199465874,0.496258637484723,0.871898874285676,0.620053961430986,0.438872524767581,0.311965366350785,0.867755874710814,0.794135936060299,0.88167617224939,0.804049400376837,0.88167617224939,0.804049400376837,0.950169880291768,0.852204604143886,0.781726748250717,0.732361070467033
17,1565036.029436,86965934255.2359,662,30524379,823.33283075813,44974761.9914848,780.92130200075,42527674.6071782,780.92130200075,42527674.6071782,699.48233732492,38318935.4747077,1221.32666361759,67122728.0573473,662,0.804049073799749,0.678700178686421,0.847716662746849,0.717753304923186,0.847716662746849,0.717753304923186,0.946414176134502,0.796587343094318,0.54203352773708,0.454754743786949,0.908058919933296,0.849244639106116,0.928547954456165,0.867568546401763,0.928547954456165,0.867568546401763,0.974857283821036,0.904557841405485,0.78512001494108,0.744168406194496
18,1670883.761777,95175782710.1478,864,38946328,950.56194277683,53328220.2446846,906.97084365314,50271980.5358978,934.84448946684,52627587.3656102,856.35783075674,48441491.5625808,1381.12960079483,77419243.2346831,864,0.908936031539448,0.730313665472118,0.952621582100633,0.774712425984283,0.924217888359973,0.740036356396792,1.0089240373227,0.803986969511165,0.625574891380776,0.503057461850162,0.951186861773027,0.855439681053019,0.974603684629679,0.879238806773368,0.959378415490217,0.860651347797477,1.00478356340866,0.89493087866378,0.799296418861902,0.733623240721395
19,1779430.197938,103821087276.687,1062,46764349,1048.81929423981,59792005.6535372,1020.70492533642,57340785.5854452,1073.78160966383,62137135.8558289,969.28050667171,55907429.4900172,1531.2508881627,87242666.2705519,1062,1.01256718467383,0.782117082189457,1.04045740707087,0.815551243718402,0.989027927506117,0.752599043324157,1.09565806047897,0.836460367192346,0.693550618131729,0.536026132614713,1.00746850268346,0.870515218914767,1.02404327310507,0.89038467508805,0.993479450251547,0.852973059855458,1.05684825200903,0.90281067572598,0.817881403812383,0.724266797730823
20,1885666.161054,116970971498.351,1193,70640128,1119.47603094949,66903220.9256858,1123.73241257465,66253881.4795201,1203.955795415,74731555.6218463,1035.48382185903,62397948.0222292,1659.86574041504,99035108.9578593,1193,1.06567712663589,1.05585541357516,1.06164064206945,1.0662036158868,0.990900168048758,0.945251673301844,1.15211843470251,1.13209056129273,0.718732829380343,0.713283690434048,1.04136829788033,1.03518185866773,1.03882582221967,1.04169991963783,0.994268254747092,0.965515466292318,1.09581540853257,1.08320037685315,0.822837193188145,0.819404923619299
21,1984343.811983,131705554532.565,1398,104290733,1171.25031490815,73288602.6547561,1211.83304543304,74928074.1051429,1324.29896056413,88461432.490725,1087.68682546429,67891166.3697886,1749.56412529236,109156896.561392,1398,1.19359626392897,1.42301434632731,1.15362425976792,1.39187793421267,1.05565287116474,1.17894013315842,1.28529643576702,1.53614584306816,0.799056164784122,0.955420466185067,1.1320030128136,1.28843102157729,1.10474822560659,1.26720075543514,1.03794673779535,1.12200977545127,1.19452849090128,1.36556938215734,0.862987068466637,0.969603582972263
22,2099670.555951,152602413646.387,1399,86096410,1225.56126643495,81336118.0561708,1274.23945670129,83848855.2185394,1427.42634340367,104620433.442217,1142.48628210465,75385339.8241404,1816.09549582954,120107700.3635,1399,1.14151779948918,1.05852617579489,1.09790981015584,1.0268048356248,0.98008559703621,0.822940673893808,1.22452236137384,1.14208425936457,0.770333940705567,0.716826729172513,1.09652797825758,1.03992016159819,1.06678337325793,1.01828332972762,0.986416570472124,0.879229476133944,1.15314461993659,1.09691435528388,0.843346911426704,0.806850138793653
23,2237282.198983,182459020606.982,1438,85275572,1278.88680821094,91371615.1315157,1306.17313454533,93201553.790118,1507.25794008815,124347457.271443,1196.80206728964,83556831.6449018,1875.39181270652,134976415.29563,1438,1.12441538279032,0.933282966239118,1.10092602731456,0.91495869470195,0.954050373034293,0.685784606064346,1.20153535768583,1.02056971669776,0.766773103229406,0.631781276849193,1.0860373071431,0.953862988670496,1.06979364943506,0.941191155469019,0.968224329824053,0.782709776308824,1.13936829257386,1.01422463198425,0.838715971438181,0.745364707570301
24,2384660.800615,222197119290.75,1489,86933626,1340.17103155662,103757484.547859,1308.49421356452,102475766.676946,1556.83460933814,145860221.636975,1226.51007981139,91423452.1957636,1928.13556242356,154839511.326277,1489,1.11105222015619,0.837854024495946,1.13794924315619,0.848333501851781,0.956427863993222,0.596006402735115,1.21401366732263,0.950889776223397,0.772248605864833,0.561443427813552,1.07814620282458,0.885899694115911,1.09707333648997,0.893273984893644,0.969338776180281,0.715714232932137,1.15059901936498,0.965441685878868,0.839733896227966,0.691392654807517
25,2585302.104074,276910821239.384,1637,101523962,1417.27733559582,119650768.117203,1313.24973810925,114159360.135059,1616.82560338918,170947166.787997,1239.92536615798,99420484.2650803,1991.59889906785,181840711.229551,1637,1.15503152339045,0.848502384042806,1.24652604336847,0.889317896315198,1.01247778150502,0.593890872294517,1.32024075374181,1.02115738774025,0.82195265360218,0.558312609500513,1.11438725554312,0.888220175279933,1.18189486179403,0.918335175960583,1.00920650942732,0.700359594272661,1.23628395136987,1.01561060270287,0.868630928305534,0.674108805084784
26,2754668.950697,340194133434.21,1740,113885274,1505.71546678598,139949012.115705,1301.60929893512,126020986.492136,1656.43280055748,199404585.545483,1234.09355992276,106862827.999038,2037.36361689807,212965731.202857,1740,1.15559681651814,0.813762614528806,1.33680667572331,0.903700861023706,1.050450099403,0.571126655329717,1.40994172282116,1.06571458132312,0.854044896830536,0.534758683271539,1.11836099768645,0.858331017021055,1.25620558992233,0.926746173728744,1.03837690405461,0.673760182938052,1.31183871490557,1.04998844823439,0.888973360669288,0.646095417340891
27,2950035.981719,420264581555.371,1753,119434719,1610.46355087309,167801700.987408,1316.37427578606,142098090.233352,1731.03853338654,236996991.958603,1235.8198584147,116512935.861361,2099.82974129874,253262605.775898,1753,1.08850647321365,0.711761074513556,1.33168813174598,0.840508966755749,1.01268687333638,0.503950358242783,1.41849152857014,1.02507689911887,0.834829589048383,0.47158449876206,1.06757705781171,0.779921876627449,1.25325275361892,0.878224333400123,1.00968676687447,0.621252840596338,1.31952946708913,1.0191468827077,0.873887976727784,0.596540641840267
28,3175390.702733,519845533079.524,1829,148060074,1718.2979363967,205522927.801844,1368.21680421607,165368155.695246,1851.5842910921,287029311.812447,1249.83485098078,129758157.700874,2204.02432147357,306838004.900735,1829,1.06442541846698,0.720406601752738,1.3367764482676,0.895336066230654,0.987802720513048,0.515836076340337,1.46339334238018,1.14104636366152,0.829845651965022,0.482534991217593,1.05024552481832,0.781944496986499,1.26265268883476,0.91837236905979,0.990487315041783,0.622399496638931,1.36140148157739,1.11000236761398,0.867296251688,0.596427907492489
29,3421710.096901,640226021370.873,1944,155023553,1838.05940336607,252630441.436335,1436.69645127955,194969282.76014,1995.14058714368,347462019.544341,1293.83839974049,148787233.021452,2339.55197042742,376740855.579987,1944,1.05763719955945,0.613637660285953,1.35310419836329,0.795117829872291,0.974367426800286,0.446159707479098,1.50250603196652,1.04191434877782,0.830928324983883,0.411485907896406,1.04634301530022,0.689346533876432,1.28391235855318,0.835265113198668,0.979390207347718,0.55468639444039,1.40403844922861,1.03370110486902,0.864058433060668,0.526807031167019
30,3672951.798696,777497354658.236,2065,200462101,1976.0901418156,311358919.809593,1524.01563891694,230480286.929095,2169.43262488523,420907478.524377,1366.13109889858,174300959.942843,2487.23313083632,459336093.975628,2065,1.04499281500525,0.643829639191289,1.35497297223768,0.869758119754817,0.951861780039952,0.476261675612852,1.51156796127756,1.15009177841439,0.830239825289579,0.43641704544698,1.03728520024633,0.70484435741546,1.29416337587177,0.892069554109159,0.960108226824593,0.565982072933739,1.42393244062673,1.12437990405481,0.859321046989566,0.532963133925316
31,3928588.328081,926748360867.18,2234,213149870,2139.23289629909,381398561.052123,1622.5208661192,271606543.649444,2359.36376821709,502692344.285764,1470.36271137474,206444703.192142,2701.36856413877,563459785.658841,2234,1.04429957292862,0.558863854682636,1.37686981206187,0.784774428244657,0.94686543469648,0.424016542966947,1.51935300230192,1.03247923877038,0.826988227247779,0.378287635471214,1.03818338353132,0.619769006502149,1.32483754636914,0.814489395522549,0.954201421105724,0.50353929409152,1.44764889510308,1.02799501549988,0.850874976039258,0.464123916065389
32,4175272.640409,1083944490098.11,2279,238925565,2307.02057534811,457096078.158748,1743.35881546538,321285492.079223,2590.13404733339,604364285.578724,1603.24256379853,247009035.00236,2950.6878648284,687979145.19978,2279,0.987854215238682,0.522703161143776,1.3072466664825,0.743655007432097,0.879877241236333,0.395333693107313,1.42149419648666,0.967274597861237,0.772362277679458,0.347286057531031,0.989426201520737,0.584478015374654,1.26748080907527,0.77683283988254,0.895424308194117,0.473593530436492,1.36694168235411,0.971510131772615,0.801824628922971,0.431764531654402
